"","sens","modo","pol","classe","data","sigma0"
"5768","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.2
"5769","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.59
"5770","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.24
"5771","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.4
"5772","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.04
"5773","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.4
"5774","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.01
"5775","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.27
"5776","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.07
"5777","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.05
"5778","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.25
"5779","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.09
"5780","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.26
"5781","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.06
"5782","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.07
"5783","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.29
"5784","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.08
"5785","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.26
"5786","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.02
"5787","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.3
"5788","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.05
"5789","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.08
"5790","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.07
"5791","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.03
"5792","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.39
"5793","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.34
"5794","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.08
"5795","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.49
"5796","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.02
"5797","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.08
"5798","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.04
"5799","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.27
"5800","TSX","SCN","HH","macrofitas_flutuantes",2011-06-20,0.03
"5801","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.11
"5802","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.17
"5803","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5804","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.04
"5805","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.07
"5806","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.17
"5807","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5808","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5809","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5810","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.22
"5811","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.28
"5812","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5813","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5814","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5815","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5816","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5817","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.13
"5818","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.04
"5819","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.03
"5820","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5821","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.37
"5822","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5823","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.07
"5824","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5825","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.17
"5826","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.05
"5827","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.24
"5828","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5829","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5830","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.24
"5831","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5832","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.05
"5833","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.37
"5834","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.22
"5835","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.37
"5836","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.11
"5837","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.3
"5838","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.24
"5839","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5840","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5841","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.03
"5842","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.06
"5843","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.06
"5844","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.16
"5845","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.14
"5846","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.14
"5847","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5848","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5849","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.21
"5850","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.11
"5851","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.06
"5852","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5853","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.11
"5854","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.16
"5855","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.21
"5856","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.28
"5857","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.27
"5858","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.06
"5859","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.26
"5860","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5861","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.18
"5862","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5863","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.38
"5864","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.28
"5865","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.07
"5866","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.04
"5867","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5868","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5869","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.37
"5870","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.23
"5871","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.25
"5872","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.16
"5873","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.11
"5874","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.07
"5875","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.16
"5876","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5877","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.07
"5878","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5879","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.2
"5880","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5881","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.21
"5882","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.17
"5883","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.17
"5884","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.15
"5885","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.23
"5886","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.2
"5887","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5888","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5889","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.14
"5890","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.32
"5891","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5892","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5893","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.1
"5894","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.09
"5895","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.08
"5896","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.28
"5897","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.14
"5898","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.15
"5899","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.12
"5900","TSX","SCN","HH","macrofitas_flutuantes",2011-10-19,0.13
"5901","TSX","SCN","HH","solo",2011-06-20,0.23
"5902","TSX","SCN","HH","solo",2011-06-20,0.23
"5903","TSX","SCN","HH","solo",2011-06-20,0.06
"5904","TSX","SCN","HH","solo",2011-06-20,0.11
"5905","TSX","SCN","HH","solo",2011-06-20,0.25
"5906","TSX","SCN","HH","solo",2011-06-20,0.18
"5907","TSX","SCN","HH","solo",2011-06-20,0.14
"5908","TSX","SCN","HH","solo",2011-06-20,0.33
"5909","TSX","SCN","HH","solo",2011-06-20,0.24
"5910","TSX","SCN","HH","solo",2011-06-20,0.19
"5911","TSX","SCN","HH","solo",2011-06-20,0.16
"5912","TSX","SCN","HH","solo",2011-06-20,0.33
"5913","TSX","SCN","HH","solo",2011-06-20,0.12
"5914","TSX","SCN","HH","solo",2011-06-20,0.27
"5915","TSX","SCN","HH","solo",2011-06-20,0.36
"5916","TSX","SCN","HH","solo",2011-06-20,0.11
"5917","TSX","SCN","HH","solo",2011-06-20,0.18
"5918","TSX","SCN","HH","solo",2011-06-20,0.16
"5919","TSX","SCN","HH","solo",2011-06-20,0.18
"5920","TSX","SCN","HH","solo",2011-06-20,0.06
"5921","TSX","SCN","HH","solo",2011-06-20,0.18
"5922","TSX","SCN","HH","solo",2011-06-20,0.23
"5923","TSX","SCN","HH","solo",2011-06-20,0.14
"5924","TSX","SCN","HH","solo",2011-06-20,0.31
"5925","TSX","SCN","HH","solo",2011-06-20,0.25
"5926","TSX","SCN","HH","solo",2011-06-20,0.18
"5927","TSX","SCN","HH","solo",2011-06-20,0.08
"5928","TSX","SCN","HH","solo",2011-06-20,0.36
"5929","TSX","SCN","HH","solo",2011-06-20,0.23
"5930","TSX","SCN","HH","solo",2011-06-20,0.1
"5931","TSX","SCN","HH","solo",2011-06-20,0.2
"5932","TSX","SCN","HH","solo",2011-06-20,0.07
"5933","TSX","SCN","HH","solo",2011-06-20,0.16
"5934","TSX","SCN","HH","solo",2011-06-20,0.2
"5935","TSX","SCN","HH","solo",2011-06-20,0.21
"5936","TSX","SCN","HH","solo",2011-06-20,0.19
"5937","TSX","SCN","HH","solo",2011-06-20,0.11
"5938","TSX","SCN","HH","solo",2011-06-20,0.18
"5939","TSX","SCN","HH","solo",2011-06-20,0.1
"5940","TSX","SCN","HH","solo",2011-06-20,0.09
"5941","TSX","SCN","HH","solo",2011-06-20,0.08
"5942","TSX","SCN","HH","solo",2011-06-20,0.19
"5943","TSX","SCN","HH","solo",2011-06-20,0.19
"5944","TSX","SCN","HH","solo",2011-06-20,0.19
"5945","TSX","SCN","HH","solo",2011-06-20,0.12
"5946","TSX","SCN","HH","solo",2011-06-20,0.18
"5947","TSX","SCN","HH","solo",2011-06-20,0.13
"5948","TSX","SCN","HH","solo",2011-06-20,0.15
"5949","TSX","SCN","HH","solo",2011-06-20,0.35
"5950","TSX","SCN","HH","solo",2011-06-20,0.1
"5951","TSX","SCN","HH","solo",2011-06-20,0.25
"5952","TSX","SCN","HH","solo",2011-06-20,0.19
"5953","TSX","SCN","HH","solo",2011-06-20,0.13
"5954","TSX","SCN","HH","solo",2011-06-20,0.19
"5955","TSX","SCN","HH","solo",2011-06-20,0.15
"5956","TSX","SCN","HH","solo",2011-06-20,0.28
"5957","TSX","SCN","HH","solo",2011-06-20,0.14
"5958","TSX","SCN","HH","solo",2011-06-20,0.18
"5959","TSX","SCN","HH","solo",2011-06-20,0.22
"5960","TSX","SCN","HH","solo",2011-06-20,0.37
"5961","TSX","SCN","HH","solo",2011-06-20,0.21
"5962","TSX","SCN","HH","solo",2011-06-20,0.3
"5963","TSX","SCN","HH","solo",2011-06-20,0.26
"5964","TSX","SCN","HH","solo",2011-06-20,0.13
"5965","TSX","SCN","HH","solo",2011-06-20,0.03
"5966","TSX","SCN","HH","solo",2011-06-20,0.12
"5967","TSX","SCN","HH","solo",2011-06-20,0.08
"5968","TSX","SCN","HH","solo",2011-06-20,0.16
"5969","TSX","SCN","HH","solo",2011-06-20,0.23
"5970","TSX","SCN","HH","solo",2011-06-20,0.16
"5971","TSX","SCN","HH","solo",2011-06-20,0.33
"5972","TSX","SCN","HH","solo",2011-06-20,0.21
"5973","TSX","SCN","HH","solo",2011-06-20,0.24
"5974","TSX","SCN","HH","solo",2011-06-20,0.17
"5975","TSX","SCN","HH","solo",2011-06-20,0.15
"5976","TSX","SCN","HH","solo",2011-06-20,0.18
"5977","TSX","SCN","HH","solo",2011-06-20,0.08
"5978","TSX","SCN","HH","solo",2011-06-20,0.31
"5979","TSX","SCN","HH","solo",2011-06-20,0.1
"5980","TSX","SCN","HH","solo",2011-06-20,0.36
"5981","TSX","SCN","HH","solo",2011-06-20,0.39
"5982","TSX","SCN","HH","solo",2011-06-20,0.09
"5983","TSX","SCN","HH","solo",2011-06-20,0.34
"5984","TSX","SCN","HH","solo",2011-06-20,0.16
"5985","TSX","SCN","HH","solo",2011-06-20,0.2
"5986","TSX","SCN","HH","solo",2011-06-20,0.35
"5987","TSX","SCN","HH","solo",2011-06-20,0.32
"5988","TSX","SCN","HH","solo",2011-06-20,0.11
"5989","TSX","SCN","HH","solo",2011-06-20,0.24
"5990","TSX","SCN","HH","solo",2011-06-20,0.56
"5991","TSX","SCN","HH","solo",2011-06-20,0.11
"5992","TSX","SCN","HH","solo",2011-06-20,0.12
"5993","TSX","SCN","HH","solo",2011-06-20,0.48
"5994","TSX","SCN","HH","solo",2011-06-20,0.17
"5995","TSX","SCN","HH","solo",2011-06-20,0.28
"5996","TSX","SCN","HH","solo",2011-06-20,0.17
"5997","TSX","SCN","HH","solo",2011-06-20,0.22
"5998","TSX","SCN","HH","solo",2011-06-20,0.12
"5999","TSX","SCN","HH","solo",2011-06-20,0.17
"6000","TSX","SCN","HH","solo",2011-06-20,0.3
"6001","TSX","SCN","HH","solo",2011-10-19,0.12
"6002","TSX","SCN","HH","solo",2011-10-19,0.09
"6003","TSX","SCN","HH","solo",2011-10-19,0.08
"6004","TSX","SCN","HH","solo",2011-10-19,0.04
"6005","TSX","SCN","HH","solo",2011-10-19,0.14
"6006","TSX","SCN","HH","solo",2011-10-19,0.05
"6007","TSX","SCN","HH","solo",2011-10-19,0.14
"6008","TSX","SCN","HH","solo",2011-10-19,0.07
"6009","TSX","SCN","HH","solo",2011-10-19,0.1
"6010","TSX","SCN","HH","solo",2011-10-19,0.09
"6011","TSX","SCN","HH","solo",2011-10-19,0.11
"6012","TSX","SCN","HH","solo",2011-10-19,0.12
"6013","TSX","SCN","HH","solo",2011-10-19,0.09
"6014","TSX","SCN","HH","solo",2011-10-19,0.39
"6015","TSX","SCN","HH","solo",2011-10-19,0.06
"6016","TSX","SCN","HH","solo",2011-10-19,0.11
"6017","TSX","SCN","HH","solo",2011-10-19,0.1
"6018","TSX","SCN","HH","solo",2011-10-19,0.16
"6019","TSX","SCN","HH","solo",2011-10-19,0.24
"6020","TSX","SCN","HH","solo",2011-10-19,0.36
"6021","TSX","SCN","HH","solo",2011-10-19,0.08
"6022","TSX","SCN","HH","solo",2011-10-19,0.09
"6023","TSX","SCN","HH","solo",2011-10-19,0.11
"6024","TSX","SCN","HH","solo",2011-10-19,0.14
"6025","TSX","SCN","HH","solo",2011-10-19,0.15
"6026","TSX","SCN","HH","solo",2011-10-19,0.1
"6027","TSX","SCN","HH","solo",2011-10-19,0.1
"6028","TSX","SCN","HH","solo",2011-10-19,0.28
"6029","TSX","SCN","HH","solo",2011-10-19,0.17
"6030","TSX","SCN","HH","solo",2011-10-19,0.11
"6031","TSX","SCN","HH","solo",2011-10-19,0.06
"6032","TSX","SCN","HH","solo",2011-10-19,0.06
"6033","TSX","SCN","HH","solo",2011-10-19,0.12
"6034","TSX","SCN","HH","solo",2011-10-19,0.27
"6035","TSX","SCN","HH","solo",2011-10-19,0.24
"6036","TSX","SCN","HH","solo",2011-10-19,0.13
"6037","TSX","SCN","HH","solo",2011-10-19,0.41
"6038","TSX","SCN","HH","solo",2011-10-19,0.02
"6039","TSX","SCN","HH","solo",2011-10-19,0.1
"6040","TSX","SCN","HH","solo",2011-10-19,0.08
"6041","TSX","SCN","HH","solo",2011-10-19,0.25
"6042","TSX","SCN","HH","solo",2011-10-19,0.25
"6043","TSX","SCN","HH","solo",2011-10-19,0.25
"6044","TSX","SCN","HH","solo",2011-10-19,0.12
"6045","TSX","SCN","HH","solo",2011-10-19,0.1
"6046","TSX","SCN","HH","solo",2011-10-19,0.06
"6047","TSX","SCN","HH","solo",2011-10-19,0.16
"6048","TSX","SCN","HH","solo",2011-10-19,0.09
"6049","TSX","SCN","HH","solo",2011-10-19,0.05
"6050","TSX","SCN","HH","solo",2011-10-19,0.12
"6051","TSX","SCN","HH","solo",2011-10-19,0.21
"6052","TSX","SCN","HH","solo",2011-10-19,0.23
"6053","TSX","SCN","HH","solo",2011-10-19,0.07
"6054","TSX","SCN","HH","solo",2011-10-19,0.17
"6055","TSX","SCN","HH","solo",2011-10-19,0.08
"6056","TSX","SCN","HH","solo",2011-10-19,0.14
"6057","TSX","SCN","HH","solo",2011-10-19,0.08
"6058","TSX","SCN","HH","solo",2011-10-19,0.1
"6059","TSX","SCN","HH","solo",2011-10-19,0.04
"6060","TSX","SCN","HH","solo",2011-10-19,0.15
"6061","TSX","SCN","HH","solo",2011-10-19,0.1
"6062","TSX","SCN","HH","solo",2011-10-19,0.17
"6063","TSX","SCN","HH","solo",2011-10-19,0.14
"6064","TSX","SCN","HH","solo",2011-10-19,0.09
"6065","TSX","SCN","HH","solo",2011-10-19,0.14
"6066","TSX","SCN","HH","solo",2011-10-19,0.06
"6067","TSX","SCN","HH","solo",2011-10-19,0.05
"6068","TSX","SCN","HH","solo",2011-10-19,0.05
"6069","TSX","SCN","HH","solo",2011-10-19,0.09
"6070","TSX","SCN","HH","solo",2011-10-19,0.07
"6071","TSX","SCN","HH","solo",2011-10-19,0.08
"6072","TSX","SCN","HH","solo",2011-10-19,0.11
"6073","TSX","SCN","HH","solo",2011-10-19,0.11
"6074","TSX","SCN","HH","solo",2011-10-19,0.12
"6075","TSX","SCN","HH","solo",2011-10-19,0.1
"6076","TSX","SCN","HH","solo",2011-10-19,0.08
"6077","TSX","SCN","HH","solo",2011-10-19,0.12
"6078","TSX","SCN","HH","solo",2011-10-19,0.12
"6079","TSX","SCN","HH","solo",2011-10-19,0.19
"6080","TSX","SCN","HH","solo",2011-10-19,0.1
"6081","TSX","SCN","HH","solo",2011-10-19,0.1
"6082","TSX","SCN","HH","solo",2011-10-19,0.1
"6083","TSX","SCN","HH","solo",2011-10-19,0.07
"6084","TSX","SCN","HH","solo",2011-10-19,0.06
"6085","TSX","SCN","HH","solo",2011-10-19,0.15
"6086","TSX","SCN","HH","solo",2011-10-19,0.28
"6087","TSX","SCN","HH","solo",2011-10-19,0.17
"6088","TSX","SCN","HH","solo",2011-10-19,0.07
"6089","TSX","SCN","HH","solo",2011-10-19,0.14
"6090","TSX","SCN","HH","solo",2011-10-19,0.04
"6091","TSX","SCN","HH","solo",2011-10-19,0.11
"6092","TSX","SCN","HH","solo",2011-10-19,0.19
"6093","TSX","SCN","HH","solo",2011-10-19,0.11
"6094","TSX","SCN","HH","solo",2011-10-19,0.06
"6095","TSX","SCN","HH","solo",2011-10-19,0.24
"6096","TSX","SCN","HH","solo",2011-10-19,0.08
"6097","TSX","SCN","HH","solo",2011-10-19,0.13
"6098","TSX","SCN","HH","solo",2011-10-19,0.22
"6099","TSX","SCN","HH","solo",2011-10-19,0.2
"6100","TSX","SCN","HH","solo",2011-10-19,0.2
"6101","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.4
"6102","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.57
"6103","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.36
"6104","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.69
"6105","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.84
"6106","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.27
"6107","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.56
"6108","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.36
"6109","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.35
"6110","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.35
"6111","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.44
"6112","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.59
"6113","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.2
"6114","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.56
"6115","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.57
"6116","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.54
"6117","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.3
"6118","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.33
"6119","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.2
"6120","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.42
"6121","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.43
"6122","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.45
"6123","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.74
"6124","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,1.15
"6125","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.84
"6126","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.36
"6127","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.41
"6128","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.46
"6129","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.44
"6130","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.39
"6131","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.39
"6132","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.18
"6133","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.42
"6134","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.44
"6135","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.49
"6136","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.44
"6137","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.44
"6138","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.39
"6139","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.77
"6140","TSX","SCN","HH","arbustos_inundaveis",2011-06-20,0.36
